""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"annotation"
"GRMZM2G061910"	53.4962793315507	-1.52545996684311	0.408237909471744	-3.73669355895202	0.000186455929919876	0.000526838888437961	"harpin-induced protein 1 domain containing protein, expressed"
"GRMZM5G835704"	348.259609090272	-0.979243204396364	0.136535248815273	-7.17209081825632	7.38609144125946e-13	6.40489323878756e-12	"VIP1 protein, putative, expressed"
"GRMZM2G061912"	537.479672139479	-0.800902119301729	0.170987117041624	-4.68399101147933	2.81342350778057e-06	1.07708843019073e-05	"ras-related protein, putative, expressed"
"GRMZM2G358153"	5.82905083138831	-4.98370803024303	1.66137473534622	-2.99974949914262	0.00270201726140445	0.00607446179116992	"glycosyl hydrolase, putative, expressed"
"GRMZM2G344205"	531.096837120012	1.15264358276481	0.154979788291325	7.43738003176337	1.02701779220681e-13	9.64947532001862e-13	"membrane related protein CP5, putative, expressed"
"GRMZM2G024038"	17.3633234514078	0.47665066734878	0.509632878476136	0.935282411083882	0.349642777341229	0.436730036397783	""
"GRMZM2G060067"	31.7764890299916	0.444742073127734	0.372065160814963	1.19533382849816	0.231956627846252	0.310176849980586	"serine palmitoyltransferase 1, putative, expressed"
"GRMZM2G030784"	7932.20024251019	-0.0748699488855958	0.0772273200801992	-0.969474906132244	0.332308294606733	0.418797066749713	"triosephosphate isomerase, cytosolic, putative, expressed"
"GRMZM2G060061"	503.95895447792	-0.676129137164254	0.11069724284617	-6.10791307696645	1.00942299421747e-09	6.17784650436645e-09	"xylosyltransferase, putative, expressed"
"GRMZM2G021605"	757.362264275069	-0.19487761926792	0.115036859232748	-1.69404502667822	0.0902567272602772	0.137909244433259	"phosphoglycerate mutase, putative, expressed"
"GRMZM2G021607"	12.2428599072956	-1.8475187849065	0.654272907748459	-2.82377393749093	0.00474618477487437	0.0100983564046715	"remorin C-terminal domain containing protein, putative, expressed"
"GRMZM2G089425"	5.33186394852711	0.843228171126228	1.18253549964781	0.713067955572891	0.475803707359771	0.561544381426	""
"GRMZM5G882527"	35.862143075983	0.827522181515631	0.424209447163031	1.95073963356973	0.051088026103792	0.0838981205665859	"BEE 1, putative, expressed"
"GRMZM2G417496"	31.5623388360171	1.04933803784888	0.456389841447053	2.2992142737485	0.0214927748800958	0.0390792759631167	"formin-like protein 20, putative, expressed"
"GRMZM2G027603"	424.518517838765	-0.288714377744479	0.118189369493031	-2.44281172649376	0.0145733377498743	0.0276600779943398	"BT1 family protein, putative, expressed"
"GRMZM2G117930"	4.5150873927495	-5.60485979358227	1.55223554820251	-3.61083071449608	0.000305217839415159	0.000829519080659817	""
"GRMZM2G117935"	953.974916760533	-0.0443343572092996	0.124512414833404	-0.35606374889298	0.721792824632003	0.781953257200359	"SNF7 domain containing protein, putative, expressed"
"GRMZM2G031780"	336.117457081601	-0.0625182377413521	0.146056817123098	-0.428040532258492	0.668621611068926	0.735974064280831	"ABC1 family domain containing protein, putative, expressed"
"GRMZM2G155911"	145.457404505364	-2.51753563561409	0.402499143124115	-6.25476023644051	3.98127074974415e-10	2.55229049963251e-09	"UDP-glucoronosyl and UDP-glucosyl transferase domain containing protein, expressed"
"GRMZM2G440614"	421.060586292714	0.507582745063253	0.123203865037587	4.1198605653191	3.79101745180622e-05	0.000121516199655699	"Sad1 / UNC-like C-terminal domain containing protein, putative, expressed"
"AC190743.3_FG012"	42.5015029594701	-0.335633484904175	0.355265394150075	-0.944740158852604	0.344791549282085	0.431972022137515	"polypyrimidine tract-binding protein, putative, expressed"
"GRMZM2G349895"	386.095822311031	-0.8256392058858	0.184493037033532	-4.47517813767541	7.63476311766901e-06	2.72975416054651e-05	""
"GRMZM2G103217"	514.524536567907	-0.735271684810044	0.126314038535115	-5.82098152617963	5.85030365117189e-09	3.26386450231147e-08	"SNF7 domain containing protein, putative, expressed"
"GRMZM2G179662"	1052.98536666556	-0.490002098610565	0.0864970231807304	-5.66495910023093	1.47059609428957e-08	7.83014734872136e-08	"WD domain and HEAT domain containing protein, putative, expressed"
"GRMZM2G074914"	138.460100421953	-0.039698401061158	0.270020562733796	-0.147019918258208	0.883116298658667	0.91338198176147	"hydrolase, alpha/beta fold family protein, putative, expressed"
"GRMZM2G064366"	1510.10383584383	-0.633366017671569	0.0856879120725817	-7.39154452888382	1.45132942394796e-13	1.34542621764968e-12	"lung seven transmembrane domain containing protein, putative, expressed"
"GRMZM2G040911"	22.6053808985116	-5.46333329887599	1.0149597819829	-5.38280766968168	7.33328820982602e-08	3.5582258808663e-07	"auxin efflux carrier component, putative, expressed"
"GRMZM5G885867"	185.969597380322	0.103143245054989	0.164697010487986	0.626260578436626	0.531144038866175	0.613857656187407	""
"GRMZM2G090279"	164.103510882321	-1.33836966988423	0.198954086320637	-6.72702780141593	1.73163665468862e-11	1.30176758533891e-10	"RING-H2 finger protein ATL5G, putative, expressed"
"GRMZM2G082512"	60.4050067582392	0.191945764313938	0.300489721999985	0.638776471409388	0.522968356656395	0.606039049962759	"zinc finger, C3HC4 type domain containing protein, expressed"
"GRMZM2G037335"	527.531942561557	-0.234009933059996	0.118649934822411	-1.9722719056715	0.048578574989339	0.0802454894790689	"phospholipid-transporting ATPase 2, putative, expressed"
"GRMZM2G090274"	4364.10160034039	-0.85500626883946	0.0732690333984723	-11.6694083322967	1.82689363730084e-31	6.68258462065307e-30	"eukaryotic peptide chain release factor subunit 1-1, putative, expressed"
"GRMZM2G090271"	100.646884036917	1.95133787307631	0.246203504987445	7.9257111842328	2.26844273348914e-15	2.51776898977681e-14	"RNA recognition motif containing protein, putative, expressed"
"GRMZM2G115398"	344.234140873599	-0.883741968605271	0.13656227702618	-6.47134763603754	9.71326721829125e-11	6.67804784312547e-10	"Lung seven transmembrane receptor domain containing protein, putative, expressed"
"GRMZM2G166944"	3960.15363521233	2.87063298603849	0.134132574928651	21.4014603653547	1.29488188891973e-101	7.46294122809103e-99	"glycosyl hydrolases family 16, putative, expressed"
"GRMZM2G388778"	121.315733153978	0.144525721422027	0.22706111910956	0.636505809487759	0.524446795642893	0.607365113754243	"pentatricopeptide, putative, expressed"
"GRMZM2G158890"	23.2390198000116	-1.96707741189843	0.55895619608451	-3.51919779345467	0.000432853867122023	0.00114487764496232	"carrier, putative, expressed"
"GRMZM2G026952"	326.910566648729	-0.277756282548274	0.135366129997518	-2.05188906969097	0.0401804443562786	0.0679839538979567	"ZOS10-02 - C2H2 zinc finger protein, expressed"
"GRMZM2G380561"	13.0806897862887	0.330475858736217	0.653431813503578	0.505754161194369	0.613029241401276	0.687642693169665	"glycosyl hydrolases family 17, putative, expressed"
"GRMZM2G361611"	88.4465296834183	-2.70213738751357	0.323684881143218	-8.34804942995772	6.93995317473836e-17	8.85959446348284e-16	"CPuORF1 - conserved peptide uORF-containing transcript, expressed"
"GRMZM2G361615"	107.597861303096	1.08814474094289	0.213263086631023	5.10235858503511	3.35446388911738e-07	1.48188412226292e-06	"PPR repeat domain containing protein, putative, expressed"
"GRMZM5G889719"	19.0432266987086	1.58480921822457	0.501172619795019	3.16220231438973	0.00156580737299553	0.00369852341302324	"AP2 domain containing protein, expressed"
"GRMZM2G178046"	6.62018269655191	-1.97222153455863	0.868596987982971	-2.27058297673639	0.0231722349570729	0.0417682141697842	"plant protein of unknown function domain containing protein, expressed"
"GRMZM2G335720"	393.567822737235	-0.185343223643038	0.128942428791473	-1.43741067529275	0.150601337256154	0.214625752328746	"expressed protein"
"GRMZM2G070442"	37.9316224299766	1.48260306437286	0.393964308545994	3.76329284712291	0.000167690639517306	0.000477585851728811	"domain of unknown function DUF966 domain containing protein, expressed"
"AC149475.2_FG002"	987.819320669042	0.733234034695669	0.132297065143018	5.54233031475806	2.98472589182742e-08	1.52627294576676e-07	"nicotiana lesion-inducing like, putative, expressed"
"AC149475.2_FG003"	1565.05667961014	0.5335304089227	0.0951618456530409	5.60655801977556	2.06389809895043e-08	1.07649725260338e-07	"peptidase, T1 family, putative, expressed"
"AC149475.2_FG007"	35.460107375345	0.141979057871654	0.369315260892915	0.384438643364975	0.700653363664521	0.763708611254792	"acetyltransferase, GNAT family, putative, expressed"
"AC149475.2_FG005"	637.189417055781	-0.490512744471603	0.148000786180324	-3.3142576950501	0.000918867805346783	0.002281959667929	"ZOS3-03 - C2H2 zinc finger protein, expressed"
"GRMZM2G140917"	562.091728631902	-2.11425654203578	0.154828895446321	-13.6554390312033	1.87356752602866e-42	1.27954915144674e-40	"OsSBeL1 - Putative Serine Beta-Lactamase homologue, expressed"
"GRMZM2G140915"	62.1419192685654	6.53430910775005	0.856572894242549	7.62843320360752	2.3762390930502e-14	2.37322611026104e-13	"cytochrome P450, putative, expressed"
"GRMZM2G150367"	915.003673455714	-1.49127568258229	0.255086359996138	-5.84616003225289	5.03050113200564e-09	2.83092978683718e-08	"stress-related protein, putative, expressed"
"GRMZM2G136513"	23.5438181775629	0.806109708476649	0.479584868892755	1.68084891906152	0.0927922639268011	0.141226407097147	"NB-ARC/LRR disease resistance protein, putative, expressed"
"GRMZM5G824336"	300.381328994513	0.0359818701808597	0.164402385151681	0.218864648147666	0.826755485509722	0.867852699684364	"expressed protein"
"GRMZM2G069410"	1606.5276743867	0.198373371498069	0.0800698998911887	2.47750242934797	0.0132305508108983	0.0253502208451898	"inorganic H+ pyrophosphatase, putative, expressed"
"GRMZM2G005419"	98.9313760071536	-0.455630864039989	0.296141883417846	-1.53855597452627	0.123912733503585	0.181528697624904	"expressed protein"
"GRMZM5G820822"	56.4284748886517	0.0341237503957184	0.303220875628957	0.112537602580749	0.910397156548156	0.93396284217194	"oryzain gamma chain precursor, putative, expressed"
"GRMZM2G316474"	44.3647951231093	-2.41913341237398	0.711297726314486	-3.40101384114984	0.000671364284163688	0.00171025636425053	"leucine-rich repeat family protein, putative, expressed"
"GRMZM2G123537"	1138.48752087749	-0.969427504728792	0.124674945291285	-7.77564010526626	7.50668444404885e-15	7.92241864282601e-14	"pumilio-family RNA binding protein, putative, expressed"
"GRMZM2G107444"	1250.54361012382	0.0735748585239516	0.118651307512381	0.620093112048297	0.535196486721779	0.61796888298087	"cytochrome b5-like Heme/Steroid binding domain containing protein, expressed"
"AC205057.3_FG004"	243.740617814116	0.632432512386125	0.158309291090435	3.99491721572327	6.4716862109571e-05	0.000198760001514058	"expressed protein"
"AC205057.3_FG002"	22.3089754660406	-0.875652933367146	0.574760452789956	-1.52350936658328	0.127631319125839	0.186214378299801	"expressed protein"
"GRMZM2G168228"	428.729759331246	-0.13205756800404	0.133973168537331	-0.985701610597069	0.324279558907244	0.410803944511777	"AAA-type ATPase family protein, putative, expressed"
"GRMZM2G168222"	313.26632614458	-0.846368140062431	0.180142412530826	-4.69832799601038	2.62299955883589e-06	1.0088131441291e-05	"calmodulin-binding protein, putative, expressed"
"GRMZM2G062037"	19.4674542739341	1.66833762897299	0.526434244811701	3.16912823475177	0.00152896920102392	0.00361910670341532	"Rad21 / Rec8 like protein, putative, expressed"
"GRMZM2G062034"	40.7971886619264	0.12856288468099	0.402759845125829	0.319204822021979	0.74957120064361	0.80470525969781	"kinesin motor domain containing protein, expressed"
"GRMZM2G337659"	331.538770895116	-0.947246828399255	0.136951559923886	-6.91665599811866	4.62429155969348e-12	3.67671633767015e-11	"ATSIZ1/SIZ1, putative, expressed"
"GRMZM2G381386"	525.391627781606	0.119651938682183	0.127091212360579	0.941465082123148	0.346466575167629	0.433528349421337	"expressed protein"
"GRMZM2G175593"	172.522174268692	-1.74843738341031	0.287427450898401	-6.08305636064088	1.17912874629182e-09	7.13699084909728e-09	"mitochondrial chaperone BCS1, putative, expressed"
"GRMZM2G167387"	25.4049659550867	-0.83998362086525	0.450712465872108	-1.86367958392258	0.0623667141113973	0.100069630912767	"expressed protein"
"GRMZM2G174240"	21.2142325165045	-0.250815200014909	0.585055603541718	-0.428703183930832	0.668139243275944	0.735597554797118	"expressed protein"
"GRMZM2G174249"	72.3449447928458	-0.258331019897756	0.247414317097102	-1.04412316525874	0.296428409458423	0.38138970464459	"glycosyl hydrolases, putative, expressed"
"GRMZM5G822591"	3426.41484972032	0.357214013170015	0.0667647739716036	5.3503365909985	8.77907932645962e-08	4.2139349472373e-07	"clathrin heavy chain, putative, expressed"
"GRMZM2G701206"	359.69119117654	-0.5912714411806	0.152000611500323	-3.88992804268649	0.000100273951110124	0.000297784776263947	"expressed protein"
"GRMZM2G074282"	339.319124032856	-0.247792927904015	0.178998003307504	-1.38433347481719	0.166256368572523	0.233402922372191	"erythronate-4-phosphate dehydrogenase domain containing protein, expressed"
"GRMZM2G074280"	94.9419663683778	-0.314385715619756	0.226203129127038	-1.38983804880609	0.164578061249665	0.231418005791703	"RNA polymerase II complex component SRB7, putative, expressed"
"AC194264.3_FG006"	95.3930527606659	-0.499811133665194	0.223283369907423	-2.23846108141607	0.0251910026417691	0.0449357131746813	"inositol or phosphatidylinositol phosphatase/ phosphoric monoester hydrolase, putative, expressed"
"GRMZM2G018197"	4326.778596597	-0.258675058428777	0.0887110844186631	-2.91592713722206	0.00354633309706823	0.00777436228627167	"ribosomal protein L4, putative, expressed"
"GRMZM2G007810"	528.278680090193	-0.457323449923422	0.127700983018432	-3.58120539962809	0.00034201263761208	0.000922154110768307	"amino acid permease, putative, expressed"
"GRMZM2G139894"	2306.90768914562	0.129771357478293	0.119638505835853	1.08469557164432	0.278056509854633	0.361233455817525	"MCM2 - Putative minichromosome maintenance MCM complex subunit 2, expressed"
"GRMZM2G139892"	1288.32200891093	0.00747558463087254	0.107003091120485	0.0698632586460053	0.944302496997517	0.958581837101612	"PHS1, putative, expressed"
"GRMZM2G142660"	492.847718001925	-0.2660290720353	0.130322709175679	-2.04131017316931	0.0412200065250109	0.0694841456831222	"EXS family protein, putative, expressed"
"GRMZM2G142661"	741.213230232573	0.496578767013326	0.125805500921093	3.94719438639482	7.90723556068616e-05	0.000239054132790133	"oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"GRMZM2G142667"	348.064440562253	-0.380791113521795	0.168504282764377	-2.25983047596638	0.0238317741694274	0.0428051705399491	"WD-40 repeat family protein, putative, expressed"
"GRMZM2G142664"	696.404529070462	-2.37273192673338	0.152184597368866	-15.5911437015031	8.3622909439499e-55	1.07391812503009e-52	"growth regulator related protein, putative, expressed"
"GRMZM2G077535"	101.111362085051	-1.4806675550345	0.227246986304015	-6.51567520923528	7.23634011538662e-11	5.03666323789649e-10	"expressed protein"
"GRMZM2G078887"	675.788034985379	-0.64740530431679	0.240406598525214	-2.69295979514843	0.00708208085896892	0.0145138524147052	"thioredoxin family protein, putative, expressed"
"GRMZM2G077531"	178.210472710839	-0.352276198663371	0.17442352575757	-2.01965988895901	0.0434186784061787	0.0726362051600803	"cell division inhibitor, putative, expressed"
"GRMZM2G077530"	145.426436531223	0.016226701822556	0.201956430502968	0.0803475372492161	0.935960851139095	0.952726859955924	"WD domain, G-beta repeat domain containing protein, expressed"
"GRMZM2G074138"	69.3324079123818	-1.72270920298385	0.355703587493835	-4.84310325662293	1.27826816963064e-06	5.16657343040269e-06	"hydrolase, alpha/beta fold family domain containing protein, expressed"
"GRMZM2G143392"	397.083427080448	0.770037374986299	0.165875292307079	4.64226687577291	3.44607352789433e-06	1.29770067671941e-05	"RNA polymerase sigma factor, putative, expressed"
"GRMZM2G143397"	802.03793091345	-12.119518570599	1.20959613935218	-10.0194752416206	1.25165729579215e-23	2.74876039958814e-22	"glycine-rich cell wall structural protein 2 precursor, putative, expressed"
"GRMZM2G156035"	846.286629863034	0.156443623690501	0.0930447336488532	1.68138074617863	0.0926889829094064	0.141087391532419	"CK1_CaseinKinase_1.1 - CK1 includes the casein kinase 1 kinases, expressed"
"GRMZM2G156033"	586.401072874951	-0.131055932977412	0.114454250341665	-1.14505081800097	0.252188107015067	0.332804923978892	"heat shock protein DnaJ, putative, expressed"
"GRMZM2G040300"	43.4545969810561	-0.213109967264994	0.34591997905135	-0.616067241474246	0.537850141514125	0.620446585340732	"HAD-superfamily hydrolase subfamily IA, variant 3, putative, expressed"
"GRMZM2G034013"	175.217045570637	-0.29101226643214	0.180657045668213	-1.61085478485351	0.107211376983985	0.160220391989095	"expressed protein"
"GRMZM5G830545"	190.980021869259	-2.83656357188797	0.354734432247132	-7.99630177967	1.28211913575474e-15	1.45726191331816e-14	"amino acid transporter, putative, expressed"
"GRMZM2G018441"	56.5850491974068	1.10903824084715	0.343935161701106	3.22455614994942	0.00126168111818848	0.00304033498090903	"4-nitrophenylphosphatase, putative, expressed"
"GRMZM2G018446"	26.4866243247739	-0.0884483105207874	0.460081802734049	-0.192244748640744	0.847550495222613	0.884713868918567	""
"GRMZM2G018447"	435.126348286183	-0.651718416474253	0.137741561912152	-4.73145801039996	2.22912931534993e-06	8.65215599896828e-06	"ubiquitin-conjugating enzyme E2 W, putative, expressed"
"GRMZM2G034015"	711.162680369053	-0.265235574209086	0.109041355372688	-2.43243101025797	0.0149978483705189	0.0283791765691353	"expressed protein"
"GRMZM2G034019"	759.249154878986	0.0172251175900616	0.118828499055817	0.144957798229619	0.884744191908829	0.914625306448755	"SAG20, putative, expressed"
"GRMZM2G324314"	1800.18535756422	0.107549565777889	0.107095577488489	1.0042390946484	0.315263382438537	0.401578013423677	"ribosomal protein L3, putative, expressed"
"GRMZM2G363982"	32.5584843082619	1.33859152697003	0.449780510441175	2.97609944383106	0.00291940178871317	0.00651605405377275	"haemolysin-III, putative, expressed"
"GRMZM2G421513"	1330.40387908492	1.47877307723952	0.142140867545782	10.4035743046469	2.38803881382834e-25	5.96504832671922e-24	"expressed protein"
"GRMZM2G320802"	1113.43762997451	-0.54244397876386	0.0855668771589944	-6.33941539967536	2.30638617294004e-10	1.52191860560103e-09	"growth regulator related protein, putative, expressed"
"GRMZM2G079281"	62.9101708070493	-0.933648388528022	0.290347665154995	-3.21562216809843	0.00130162079274129	0.00312637724461035	""
"GRMZM2G177539"	132.105398247345	-0.632767662445353	0.206807699037515	-3.05969103370068	0.0022156543380888	0.00506588408408693	"integral membrane transporter family protein, putative, expressed"
"GRMZM2G057129"	511.837958161374	-0.973271859058504	0.132678207417974	-7.33558191657219	2.20760162925389e-13	2.01411685325364e-12	"magnesium-dependent phosphatase 1, putative, expressed"
"GRMZM2G061078"	357.952740272355	0.525091481939201	0.139132063001574	3.77405085938574	0.000160617993793977	0.000458825337687582	"HVA22, putative, expressed"
"GRMZM2G177532"	494.936728014952	-0.23917563724161	0.116232146685689	-2.05774085794337	0.0396150160236225	0.0671185795252168	"cation efflux family protein, putative, expressed"
"GRMZM2G140288"	434.173258281614	0.188186952116781	0.119499704375363	1.574790105971	0.115304900942183	0.170664253633811	"MYST-like histone acetyltransferase 1, putative, expressed"
"AC191048.2_FG006"	8.69731468608743	-0.573451083944078	0.699128095880693	-0.820237503431615	0.412080726129694	0.499769000805657	"prenylated rab acceptor, putative, expressed"
"GRMZM2G059678"	51.238197751173	-0.472072910098529	0.300077953017744	-1.57316758979163	0.115680017771776	0.171133714389724	"tesmin/TSO1-like CXC domain containing protein, expressed"
"GRMZM2G148709"	2620.85763735263	0.0899058925891829	0.0754206234012058	1.19205979127117	0.233237801595754	0.311502246747734	"arginyl-tRNA synthetase, putative, expressed"
"GRMZM2G143535"	77.7476145101955	-0.461744680554871	0.326024690386121	-1.41628745972587	0.15669135791541	0.222019355252212	"DNA-3-methyladenine glycosylase, putative, expressed"
"GRMZM2G059671"	1210.15985944552	-0.0777307835578875	0.127505645890981	-0.609626209213893	0.54210944578282	0.624362538570358	"protein kinase domain containing protein, expressed"
"GRMZM2G408242"	776.236260577045	0.142923399127242	0.108949970650287	1.31182595345532	0.1895788658981	0.261377478334332	"cyclin, putative, expressed"
"GRMZM2G079759"	419.900981686424	-0.265877061665779	0.125835642999749	-2.11289150933419	0.0346100547634594	0.0595525809408392	"rubredoxin family protein, putative, expressed"
"GRMZM2G450071"	15.0780959407089	0.426619268138632	0.605945199037207	0.704055859864046	0.481397987187833	0.566449279815183	"expressed protein"
"GRMZM2G079754"	40.4542108605944	-0.777183204554373	0.349746197644576	-2.222134821732	0.0262741956227011	0.0466390656974478	"huntingtin-interacting protein HYPK, putative, expressed"
"GRMZM2G043301"	66.3279860562752	-0.854611719389368	0.357150584488551	-2.39286104098974	0.0167175712721638	0.0312104314616519	"L-ascorbate oxidase homolog precursor, putative, expressed"
"GRMZM2G043300"	41.8063504782865	-5.11385823370216	0.729618628307447	-7.00894691458903	2.40118530713509e-12	1.96604327122669e-11	"plastocyanin-like domain containing protein, putative, expressed"
"GRMZM2G013357"	161.275462425927	0.0510916492044809	0.209702405206793	0.243638832630928	0.807510550285561	0.852575940131722	"cytochrome P450, putative, expressed"
"GRMZM2G158130"	111.228013331911	-0.185411989452762	0.20461429653002	-0.906153639296458	0.364854537589202	0.452145622154019	"expressed protein"
"GRMZM2G041235"	168.906885489955	-0.930117112974052	0.255007115414253	-3.64741631410205	0.000264890545034004	0.000730125227942788	"expressed protein"
"GRMZM2G041231"	154.071795349409	-0.31158705707039	0.197093018919883	-1.58091371667023	0.113897767586435	0.16894697400455	"vegetative storage protein, putative, expressed"
"GRMZM2G158136"	937.772046118527	-0.132562506296695	0.0965394256681121	-1.3731437221558	0.169707671101986	0.237570631998812	"AAA-type ATPase family protein, putative, expressed"
"GRMZM2G041238"	1085.5476374573	-0.404417227566704	0.128765087799875	-3.14073662726999	0.0016852350764869	0.00395763717693573	"ribosomal protein L24, putative, expressed"
"GRMZM2G329532"	524.64066852048	-0.23286791224391	0.123219804440686	-1.8898578300861	0.0587769767499376	0.0948637361246517	"MSP domain containing protein, expressed"
"AC217910.3_FG004"	6.04640216030376	-3.44311459600791	1.17422936656533	-2.93223342393417	0.00336533698508414	0.00742233647167615	"expressed protein"
"GRMZM2G163045"	217.198139271712	0.464851061822596	0.178666132485436	2.60178610996961	0.00927396720923446	0.0184231900087608	"NB-ARC domain containing protein, expressed"
"GRMZM2G163129"	1417.91628401262	-0.237555463390313	0.0990599497947019	-2.39809795868702	0.0164804571808185	0.0308022781921017	"glycosyl hydrolase, family 31, putative, expressed"
"GRMZM2G126808"	79.1623734569558	-0.582515771074706	0.319538610375035	-1.82299024956959	0.0683048676726788	0.108376017129215	"homeobox associated leucine zipper, putative, expressed"
"GRMZM2G155073"	22.3401338038178	-0.381016824846474	0.436977002438626	-0.871937934308085	0.383242237642434	0.471077653906421	"OsAPRL6  adenosine 5\-phosphosulfate reductase-like OsAPRL6, expressed"
"GRMZM2G176665"	77.1350277538875	0.245094704037179	0.264210486252436	0.927649418891751	0.353589454031391	0.440794395839076	"expressed protein"
"GRMZM2G176662"	1857.89300049431	0.734826787410895	0.0953353345747694	7.70781149180933	1.27993617242273e-14	1.3190096709267e-13	"ribosomal protein L4, putative, expressed"
"GRMZM2G051403"	29.2025617379004	1.48532279447112	0.41524317196502	3.57699510733013	0.000347566676617097	0.000935847831410894	"calcium homeostasis regulator CHoR1, putative, expressed"
"GRMZM2G161154"	3718.2300090673	-0.566325762946177	0.176760526479059	-3.20391534369677	0.00135572333993913	0.00324609813788242	"metallothionein, putative, expressed"
"GRMZM2G466281"	1021.0231735451	-0.147853749560548	0.0932063100900883	-1.5863062213024	0.112669861726351	0.167408581319742	"CDP-alcohol phosphatidyltransferase, putative, expressed"
"GRMZM2G036502"	1404.50805450867	0.810130016334002	0.102293070238607	7.91969597201754	2.38092030090604e-15	2.63394881603042e-14	"DUF1771 domain containing protein, putative, expressed"
"GRMZM5G852968"	1297.32939089061	-0.20328751807743	0.0972028574038373	-2.09137389071655	0.0364945607853716	0.0624044049032731	""
"GRMZM2G036505"	40.909151039373	0.937297831249277	0.359335392703853	2.60842057387248	0.00909611183886703	0.0181125071839916	"expressed protein"
"GRMZM2G072578"	119.081868515166	-1.62787840618382	0.228014205483579	-7.13937275412893	9.37577651580852e-13	8.03006883177076e-12	"phospholipase A2, putative, expressed"
"GRMZM2G174673"	550.704740197242	0.222756592711927	0.176161314608422	1.26450346494676	0.206049377843042	0.280566255527895	"heavy-metal-associated domain-containing protein, putative, expressed"
"GRMZM2G085513"	57.3381407666298	-9.27793446857683	1.32028425539975	-7.02722495601353	2.1068155412689e-12	1.7352405451441e-11	"plant-specific domain TIGR01627 family protein, expressed"
"GRMZM5G862131"	1419.36218639046	-0.646081073951136	0.0966193220248464	-6.68687236063394	2.27990561974197e-11	1.68456145841016e-10	"ubiquitin-conjugating enzyme, putative, expressed"
"GRMZM2G141667"	9.30413915790538	-0.107327563478826	0.704293752789303	-0.152390338624705	0.878879076743481	0.910354297262458	"NADPH-dependent oxidoreductase, putative, expressed"
"GRMZM2G141665"	82.8033086845341	-2.00322264973823	0.307295898563395	-6.51887206794256	7.08380372928115e-11	4.93631029557398e-10	"expressed protein"
"GRMZM2G109201"	44.5126511627348	0.314545317219351	0.34939611559791	0.900254190522638	0.367984993469587	0.455380224963934	"transporter family protein, putative, expressed"
"GRMZM5G806975"	16.1041031391968	-1.00927637568136	0.561504588504736	-1.79744991642725	0.0722642223397272	0.113552571744098	"GDU1, putative, expressed"
"GRMZM2G106459"	125.796465254688	-0.103115003261821	0.197039641460545	-0.523321106846761	0.600750815221653	0.67669662330478	"expressed protein"
"AC210003.2_FG004"	263.799878677316	-1.02517794138455	0.186082445332282	-5.50926735487554	3.60330274204106e-08	1.82599278992988e-07	"peroxidase precursor, putative, expressed"
"GRMZM2G088162"	169.763809774496	-0.0476848235224058	0.22701725946359	-0.210049331205382	0.833629171030141	0.87320613996375	"WD repeat-containing protein 5, putative, expressed"
"GRMZM2G023335"	541.376598288421	0.341586785146814	0.110567062443777	3.08940816186112	0.00200555700888973	0.00462264066719316	"SGR2, putative, expressed"
"GRMZM2G049790"	189.807686761216	-0.452477405846945	0.164230682267068	-2.75513320410579	0.00586682449825361	0.0122283728405868	"OsFBDUF18 - F-box and DUF domain containing protein, expressed"
"GRMZM2G003909"	107.326664995954	-6.311935839257	0.617649286657454	-10.2192878314738	1.62530538343265e-24	3.83675986119015e-23	"POEI3 - Pollen Ole e I allergen and extensin family protein precursor, expressed"
"GRMZM2G165949"	165.92970235825	-0.457759005492888	0.201040065735676	-2.27695411766698	0.0227889656707698	0.041151097264274	"ATGRIP/GRIP, putative, expressed"
"GRMZM2G049798"	41.3054263686844	-1.31645945989283	0.526317550166776	-2.50126460627369	0.0123750678714214	0.023882951143555	"cytokinin-O-glucosyltransferase 2, putative, expressed"
"GRMZM2G154301"	153.306798363357	0.516853492828393	0.200408148285935	2.57900438305017	0.00990855294449683	0.0195555922557805	"lysM domain-containing GPI-anchored protein precursor, putative, expressed"
"GRMZM2G045070"	2531.748674428	0.169166505061215	0.0878738281572169	1.92510681062575	0.0542159970998016	0.0883936583090565	"MA3 domain containing protein, expressed"
"GRMZM5G839512"	1104.58265201735	0.0395412523374878	0.10718170672002	0.368917920301244	0.712188905609145	0.773677079787794	"expressed protein"
"GRMZM2G010196"	355.41227549449	2.19246875515417	0.163948646767577	13.3728993705105	8.7079184664374e-41	5.41495035162936e-39	"expressed protein"
"GRMZM2G380414"	82.8188583569008	2.66365532133779	0.325432105812486	8.18498013491203	2.72348572554913e-16	3.303694440181e-15	"ultraviolet-B-repressible protein, putative, expressed"
"GRMZM2G088299"	189.11900096436	-0.927386077480443	0.169202777716685	-5.48091520715615	4.23131251535065e-08	2.12329400589798e-07	"protein kinase domain containing protein, expressed"
"GRMZM2G131516"	110.44181962645	-1.36920725669861	0.270231637399549	-5.06679110512208	4.04577843926427e-07	1.76713021293558e-06	"GRAS family transcription factor domain containing protein, expressed"
"GRMZM2G082894"	93.5002148627113	-0.086666647416021	0.22213652184515	-0.390150375526433	0.696425354198746	0.760187135980985	"expressed protein"
